Timestamp, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagnetometerX, MagnetometerY, MagnetometerZ, DMUserAccelerationX, DMUserAccelerationY, DMUserAccelerationZ, DMGravityX, DMGravityY, DMGravityZ, DMMagX, DMMagY, DMMagZ, DMAttitudeX, DMAttitudeY, DMAttitudeZ, DMAttitudeW 
424169100.246071, -0.08670044, -0.73863220, -0.69558716, 0.02384142, 0.01493261, -0.01812441, -170.76199341, 163.57560730, 227.65763855, -0.10707457, -0.72196645, -0.68359303, 0.01916868, -0.00761729, -0.00441048, 0.00000000, 0.00000000, 0.00000000, 0.21078839, -0.33730064, -0.69830856, 0.59511486
424169100.263242, -0.08280945, -0.73890686, -0.70585632, 0.01913348, 0.01255920, -0.02868784, -171.78862000, 164.94442749, 228.65612793, -0.10635664, -0.72226399, -0.68339080, 0.01965620, -0.01636821, -0.01219635, 0.00000000, 0.00000000, 0.00000000, 0.21115056, -0.33722401, -0.69836095, 0.59496839
424169100.278292, -0.09463501, -0.74357605, -0.69783020, 0.01786582, 0.00312016, -0.04631690, -170.59088135, 163.74670410, 227.15838623, -0.10614260, -0.72237360, -0.68330824, 0.02333316, -0.01653327, -0.02254809, 0.00000000, 0.00000000, 0.00000000, 0.21127749, -0.33720573, -0.69835403, 0.59494182
424169100.294659, -0.10058594, -0.73910522, -0.68400574, 0.01543142, -0.00392736, -0.05577085, -170.59088135, 162.37786865, 228.15689087, -0.10588183, -0.72250009, -0.68321496, 0.01904406, -0.02122854, -0.02091714, 0.00000000, 0.00000000, 0.00000000, 0.21140518, -0.33719487, -0.69838948, 0.59486099
424169100.310958, -0.10058594, -0.73910522, -0.68400574, 0.01574567, 0.01832921, -0.04259353, -170.24867249, 164.08891296, 227.15838623, -0.10481951, -0.72298038, -0.68287057, 0.01189348, -0.01899350, -0.00246266, 0.00000000, 0.00000000, 0.00000000, 0.21187693, -0.33715408, -0.69860108, 0.59446768
424169100.324991, -0.10079956, -0.73223877, -0.68647766, -0.01211419, 0.04422605, -0.03197684, -170.24867249, 162.72007751, 230.15388489, -0.10425269, -0.72325295, -0.68266869, 0.00366675, -0.01585226, -0.00133706, 0.00000000, 0.00000000, 0.00000000, 0.21213777, -0.33713977, -0.69870634, 0.59425902
424169100.341153, -0.10078430, -0.72271729, -0.68089294, -0.00264452, 0.04767698, -0.03182051, -171.10420227, 163.23339844, 228.32330322, -0.10352059, -0.72336996, -0.68265617, 0.00272103, -0.00886882, -0.00382152, 0.00000000, 0.00000000, 0.00000000, 0.21247884, -0.33693422, -0.69871261, 0.59424638
424169100.356574, -0.10963440, -0.71942139, -0.66435242, 0.00220004, 0.06181623, -0.00592873, -170.24867249, 165.11553955, 227.82405090, -0.10283118, -0.72314304, -0.68300062, 0.00204688, 0.00042578, 0.00210768, 0.00000000, 0.00000000, 0.00000000, 0.21268551, -0.33654800, -0.69874476, 0.59435349
424169100.372761, -0.10292053, -0.72442627, -0.67239380, 0.02575330, 0.06525490, 0.00484935, -170.41978455, 164.60221863, 226.65913391, -0.10242294, -0.72317296, -0.68303031, -0.00304581, 0.00295813, 0.01617545, 0.00000000, 0.00000000, 0.00000000, 0.21294771, -0.33636010, -0.69860245, 0.59453323
424169100.388452, -0.10292053, -0.72442627, -0.67239380, 0.04565510, 0.05812189, 0.00144663, -170.41978455, 164.60221863, 226.65913391, -0.10223985, -0.72344184, -0.68277299, -0.00342726, 0.00177741, 0.01190505, 0.00000000, 0.00000000, 0.00000000, 0.21327965, -0.33634106, -0.69829331, 0.59478815
424169100.404113, -0.09996033, -0.72639465, -0.68540955, 0.04396719, 0.02421266, -0.00961188, -169.56427002, 165.11553955, 226.82556152, -0.10191702, -0.72389823, -0.68233734, -0.00266672, -0.00289315, 0.00242098, 0.00000000, 0.00000000, 0.00000000, 0.21374747, -0.33636786, -0.69794671, 0.59501183
424169100.419657, -0.10133362, -0.72334290, -0.70161438, 0.03152437, -0.02855788, -0.06067001, -171.27529907, 163.74670410, 227.49122620, -0.10166962, -0.72426826, -0.68198150, 0.00170929, -0.00212640, -0.00342803, 0.00000000, 0.00000000, 0.00000000, 0.21409412, -0.33641187, -0.69771282, 0.59513660
424169100.435716, -0.10360718, -0.73776245, -0.70149231, 0.02196123, -0.03904833, -0.06676438, -170.93309021, 164.08891296, 227.15838623, -0.10151193, -0.72414261, -0.68213844, 0.00017831, 0.00079969, -0.01947594, 0.00000000, 0.00000000, 0.00000000, 0.21404899, -0.33632397, -0.69784463, 0.59504797
424169100.451426, -0.11151123, -0.74201965, -0.68772888, 0.01504153, -0.03085325, -0.06902727, -171.44641113, 162.54898071, 226.65913391, -0.10127783, -0.72418147, -0.68213195, -0.00034571, -0.00602786, -0.02006228, 0.00000000, 0.00000000, 0.00000000, 0.21399082, -0.33636581, -0.69814302, 0.59469513
424169100.467403, -0.11151123, -0.74201965, -0.68772888, -0.00224371, -0.00618812, -0.05948490, -171.78862000, 163.57560730, 228.98896790, -0.10117301, -0.72430789, -0.68201327, -0.00724069, -0.01559081, -0.00821803, 0.00000000, 0.00000000, 0.00000000, 0.21391010, -0.33650531, -0.69843019, 0.59430792
424169100.483081, -0.09584045, -0.74266052, -0.67683411, -0.02066453, 0.02561535, -0.02888518, -170.07757568, 163.91781616, 228.98896790, -0.10100836, -0.72464639, -0.68167806, -0.00307185, -0.02050132, 0.00235674, 0.00000000, 0.00000000, 0.00000000, 0.21399577, -0.33669986, -0.69857878, 0.59399217
424169100.499345, -0.09068298, -0.73706055, -0.70129395, -0.02300172, 0.02559964, -0.03356568, -171.44641113, 163.23339844, 228.32330322, -0.10060851, -0.72465301, -0.68173009, 0.00476805, -0.01800752, 0.00489601, 0.00000000, 0.00000000, 0.00000000, 0.21411925, -0.33658266, -0.69866308, 0.59391494
