Trial07
Date:,2014/06/11
Time:,10:59:01
Type:,Auto-capture
Description:,""
Notes:,""

TRAJECTORIES
120.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,RTHI,,,RKNE,,,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3976,393.058533,-12.312375,12.856503,-10.894672,-13.020020,16.268221,389.625336,566.047852,24.684408,-12.352786,564.700623,19.397289,64.937767,673.408447,378.606384,28.215490,754.989929,249.870041,-18.683783,631.398376,374.792999,-50.447601,716.915894,243.322113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3977,393.075684,-12.309720,12.873061,-10.887041,-13.013475,16.273811,389.572296,566.029846,24.714371,-12.353225,564.700439,19.403044,64.848671,673.235779,378.635956,28.181913,755.039856,249.870621,-18.783464,631.634460,375.031250,-50.489681,716.981140,243.367264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3978,393.061890,-12.309127,12.861822,-10.886310,-13.013504,16.268473,389.559204,566.021912,24.713686,-12.358041,564.707825,19.407213,64.790543,673.324951,378.746521,28.134073,755.078247,249.859695,-18.973989,632.042236,375.270447,-50.537983,717.008362,243.381927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3979,393.065796,-12.312569,12.861610,-10.897037,-13.022166,16.269703,389.563477,566.019958,24.716719,-12.360040,564.695374,19.395941,64.737930,673.635193,378.944855,28.037985,755.131348,249.867416,-19.136454,632.578918,375.446045,-50.632107,717.032837,243.444031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3980,393.056061,-12.309488,12.851503,-10.890396,-13.027097,16.269251,389.581390,566.031433,24.680490,-12.358704,564.702393,19.405972,64.497299,674.413269,379.041901,27.948414,755.175354,249.898285,-19.120102,632.831482,375.641449,-50.752430,717.056335,243.537476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3981,393.058929,-12.310354,12.855380,-10.895087,-13.035070,16.273291,389.582550,566.028564,24.676378,-12.352291,564.706055,19.408318,64.470375,674.629517,379.096649,27.854475,755.237244,249.903488,-19.216789,633.153992,375.811951,-50.895119,717.138306,243.626678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3982,393.067810,-12.307969,12.864546,-10.900322,-13.020557,16.266590,389.568848,566.019836,24.683315,-12.352376,564.694031,19.396517,64.651100,674.776855,379.258728,27.648113,755.444580,249.889236,-19.051605,632.978638,376.163879,-51.119461,717.229187,243.714523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3983,393.059509,-12.307492,12.863160,-10.884921,-13.013161,16.272678,389.564667,566.024719,24.685595,-12.355286,564.702393,19.403234,64.449379,675.587830,379.328430,27.367998,755.715210,249.819366,-19.192352,633.523987,376.263947,-51.275436,717.299561,243.823257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3984,393.070496,-12.311966,12.869034,-10.904360,-13.019106,16.267967,389.564514,566.027832,24.687775,-12.358531,564.704712,19.406294,64.314896,675.971985,379.446960,27.292625,755.763611,249.812622,-19.399284,633.877136,376.322418,-51.434132,717.338379,243.905457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3985,393.058441,-12.308457,12.853962,-10.901439,-13.013079,16.262182,389.562958,566.023315,24.690594,-12.361104,564.704956,19.402670,64.128754,675.865723,379.984833,27.210495,755.826843,249.824326,-19.467175,634.041809,376.262970,-51.553844,717.323303,243.905319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3986,393.057312,-12.300769,12.860199,-10.894395,-13.014844,16.274954,389.566467,566.024597,24.693705,-12.358335,564.707886,19.406990,63.835186,676.028320,380.048401,27.103962,755.958374,249.817673,-19.588312,634.141663,376.496460,-51.656029,717.313721,243.896057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3987,393.066833,-12.294717,12.863450,-10.897849,-13.014777,16.275040,389.562469,566.018982,24.689445,-12.360926,564.700378,19.395927,63.532547,676.644470,379.884308,26.989649,756.080688,249.836945,-19.776627,634.339661,376.714050,-51.700714,717.374878,243.901047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988,393.056976,-12.298014,12.852240,-10.900285,-13.011685,16.262369,389.562744,566.024902,24.684978,-12.360163,564.696411,19.396898,63.531567,676.347046,380.152893,26.915361,756.167542,249.878983,-20.074516,634.553467,376.997803,-51.698898,717.459229,243.910706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3989,393.062866,-12.310567,12.859097,-10.904843,-13.020080,16.268314,389.563599,566.016663,24.687708,-12.356435,564.703674,19.399351,63.145615,676.393921,381.102142,26.898075,756.197388,249.934464,-20.335571,634.706238,377.296844,-51.659256,717.525513,243.967529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3990,393.068909,-12.314514,12.866430,-10.896435,-13.024153,16.268766,389.537079,566.008179,24.723288,-12.351134,564.700317,19.405373,63.160774,676.435608,381.014496,26.841473,756.143250,250.070206,-20.667105,634.967957,377.553955,-51.627434,717.653015,244.116592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3991,393.077240,-12.318572,12.879930,-10.888914,-13.021276,16.278234,389.567200,566.010376,24.687174,-12.355107,564.697937,19.402996,62.977283,676.572998,381.421387,26.800020,756.074280,250.231277,-20.842655,635.115479,377.830261,-51.671902,717.886780,244.287186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3992,393.072021,-12.317022,12.870639,-10.886885,-13.015630,16.270870,389.570221,566.017273,24.685476,-12.355612,564.697021,19.399981,62.867317,676.637085,381.641541,26.727423,756.110596,250.540588,-21.026304,635.311340,378.033600,-51.744122,718.027588,244.377716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3993,393.061462,-12.306413,12.856998,-10.888290,-13.022541,16.275295,389.546814,566.014587,24.719616,-12.358414,564.690063,19.391312,62.531143,677.114990,381.880035,26.562878,756.444824,250.844513,-21.243032,635.733276,378.266510,-51.881519,718.221985,244.666473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3994,393.065765,-12.302361,12.862876,-10.879732,-13.008108,16.268061,389.572296,566.025513,24.686174,-12.353134,564.701965,19.406761,62.449883,677.703064,382.132355,26.438276,756.729980,251.213013,-21.158028,635.860657,378.605896,-52.093193,718.388550,245.098831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3995,393.063751,-12.313585,12.862020,-10.884882,-13.021305,16.274820,389.574738,566.019470,24.686852,-12.357781,564.707397,19.404720,62.283115,677.894409,382.376190,26.276768,756.962524,251.456345,-21.215845,636.167480,378.890564,-52.141617,718.614258,245.408722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3996,393.075012,-12.310453,12.876640,-10.885552,-13.014417,16.271059,389.558929,566.018372,24.696728,-12.352710,564.696472,19.400484,62.214130,678.000000,382.518066,26.318010,757.062805,251.694931,-21.244160,636.496765,379.088257,-52.360874,718.910095,245.664246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3997,393.058472,-12.308316,12.856257,-10.895672,-13.022296,16.270256,389.558472,566.008972,24.692621,-12.357535,564.706909,19.403887,62.081989,678.245667,382.759552,26.321217,757.329712,252.270523,-21.319111,636.759644,379.337677,-52.575714,719.098572,245.876648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3998,393.064758,-12.301731,12.863506,-10.904140,-13.021154,16.276688,389.548920,566.007629,24.692730,-12.355300,564.698547,19.396820,62.110966,678.639160,382.946442,26.259087,758.001099,252.231934,-21.351194,636.936157,379.378845,-52.677773,719.525391,246.040771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3999,393.063141,-12.313661,12.857384,-10.896299,-13.010948,16.266129,389.547760,566.008972,24.694008,-12.354070,564.698425,19.402060,62.024570,679.403809,382.925507,26.080196,758.451477,252.504028,-21.567965,637.389465,379.377533,-52.576756,719.831787,246.297470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,393.067261,-12.308722,12.865864,-10.890977,-13.005393,16.272182,389.564240,566.021790,24.687643,-12.354287,564.704834,19.398701,62.094963,679.420471,382.986084,25.971853,758.944397,252.818298,-21.674208,637.588318,379.436188,-52.645264,720.333557,246.412750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4001,393.068451,-12.307229,12.868382,-10.898388,-13.009558,16.266615,389.556885,566.029724,24.683334,-12.360914,564.696411,19.391548,61.910114,679.814087,383.252777,25.910692,759.324646,253.069031,-21.746550,637.722656,379.514893,-52.701618,720.870544,246.614731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4002,393.068909,-12.297152,12.870443,-10.896931,-13.007648,16.271379,389.562103,566.023438,24.686483,-12.358666,564.702637,19.399916,62.001511,679.530334,383.442657,25.754166,759.522644,253.249435,-21.897871,637.864014,379.591705,-52.790257,721.344299,246.741699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4003,392.930237,-12.394765,12.747281,-10.888965,-13.012322,16.271914,389.566132,566.022644,24.689226,-12.355138,564.703125,19.403658,62.058632,679.539307,383.391785,25.717417,759.592834,253.302826,-22.011421,637.966064,379.660675,-52.820122,721.647034,246.827667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4004,393.057770,-12.318013,12.860173,-10.892780,-13.023061,16.281391,389.567444,566.014709,24.691788,-12.358445,564.706177,19.400087,61.550743,680.056885,383.668182,25.774563,759.948486,253.457748,-22.136656,638.072693,379.742828,-52.845573,721.894836,247.004608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005,393.081238,-12.310233,12.880202,-10.901115,-13.033091,16.273291,389.533630,565.992004,24.723843,-12.352524,564.705261,19.405180,61.507805,679.740784,384.331940,25.910921,760.271362,253.783463,-22.240858,638.125427,379.977722,-52.914703,722.127014,247.150162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4006,393.075745,-12.316779,12.879630,-10.884525,-13.021708,16.268312,389.569275,566.004028,24.686159,-12.357792,564.708008,19.407259,61.504543,679.678345,384.558807,26.063089,760.621338,254.127533,-22.324276,638.162292,380.225739,-52.956738,722.367615,247.308823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4007,393.062012,-12.309382,12.856216,-10.892128,-13.017944,16.265772,389.569489,566.003845,24.688881,-12.349547,564.701111,19.404642,61.419693,679.759644,384.673370,25.969025,760.868774,254.498062,-22.469740,638.358398,380.432281,-52.970470,722.634460,247.456772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4008,393.063263,-12.315120,12.856504,-10.880967,-13.006883,16.275633,389.568604,566.021851,24.686190,-12.352990,564.696533,19.402100,61.142612,680.115723,384.808258,25.870289,760.901306,254.756409,-22.571392,638.544739,380.735199,-53.003410,722.826477,247.589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4009,393.065979,-12.309422,12.865137,-10.883979,-13.014573,16.277437,389.567932,566.022827,24.686487,-12.352260,564.706421,19.403610,60.857910,680.266541,385.190338,25.865002,761.039429,255.025177,-22.749475,638.846313,381.130585,-53.046093,722.917542,247.801956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,393.060303,-12.307163,12.857383,-10.880442,-13.015167,16.269341,389.561340,566.011353,24.685730,-12.354942,564.699341,19.399521,60.768547,680.499084,385.608124,25.824871,761.028625,255.226501,-22.963387,639.127808,381.127136,-53.158073,723.192261,248.117371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,393.058929,-12.305539,12.856236,-10.891686,-13.010116,16.274035,389.559235,566.007324,24.690769,-12.353953,564.699341,19.398882,60.616611,680.744446,385.957916,25.690086,761.065247,255.509811,-23.110277,639.334961,381.407043,-53.182716,723.364014,248.406830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4012,393.066711,-12.308546,12.864485,-10.897987,-13.005752,16.263498,389.558533,566.003906,24.692623,-12.356966,564.697937,19.397564,60.543377,680.846008,386.128662,25.659307,761.191895,255.618912,-23.196718,639.710876,381.551270,-53.163845,723.274048,248.823044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,393.062347,-12.305655,12.864128,-10.895802,-13.012491,16.267685,389.549744,566.012451,24.692408,-12.357907,564.706299,19.401077,60.513828,680.984131,386.329529,25.567070,761.407898,255.898087,-23.150850,639.777222,381.810974,-53.169495,723.272156,249.164536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,393.055969,-12.303757,12.863460,-10.903675,-13.029869,16.279938,389.560944,566.018738,24.686491,-12.358580,564.700012,19.399391,60.357498,681.030273,386.615326,25.418056,761.863953,256.236237,-23.265783,640.016602,382.235779,-53.156635,723.468994,249.422226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4015,393.057404,-12.299098,12.855182,-10.908794,-13.020105,16.272346,389.559753,566.031250,24.685562,-12.355430,564.701843,19.400688,60.228008,681.394104,386.908325,25.437510,762.068848,256.616455,-23.399014,640.217102,382.598755,-53.195766,723.858887,249.470947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,393.066925,-12.308224,12.870727,-10.908371,-13.028807,16.278034,389.559967,566.027222,24.684864,-12.351788,564.709351,19.408981,60.268616,681.580505,387.146759,25.422903,762.079468,256.789032,-23.449333,640.433960,382.788666,-53.235859,724.097778,249.642792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4017,393.056488,-12.312897,12.854027,-10.901978,-13.015135,16.272623,389.571564,566.022339,24.684965,-12.353420,564.700073,19.399313,60.296703,681.563477,387.274628,25.350071,762.172913,256.804626,-23.562712,640.637817,383.049408,-53.311588,724.224609,249.836151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4018,393.068207,-12.302780,12.866692,-10.892125,-13.008389,16.264345,389.572662,566.017456,24.687180,-12.357820,564.706177,19.400969,60.192429,681.600952,387.420410,25.226820,762.297119,256.898560,-23.668066,640.667175,383.297668,-53.430676,724.457397,250.243073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,393.065643,-12.309634,12.865499,-10.883946,-12.999772,16.263798,389.581787,566.015869,24.685057,-12.353899,564.712585,19.413895,60.122623,681.777344,387.740051,25.233873,762.479736,257.123779,-23.600933,640.724976,383.497711,-53.424549,724.161438,250.543518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,393.074463,-12.307528,12.877189,-10.880835,-13.014009,16.278774,389.554382,566.011780,24.718540,-12.353837,564.692749,19.394510,60.235092,682.246094,388.120087,25.273691,762.697266,257.608429,-23.651472,641.005066,383.831360,-53.623569,724.767883,250.749405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,393.067291,-12.304042,12.860301,-10.873648,-13.016465,16.266970,389.557465,566.020325,24.708666,-12.354053,564.702820,19.402550,60.189674,682.322144,388.468933,25.168316,762.953369,257.980499,-23.741138,641.211365,384.122345,-53.686710,724.944824,250.957169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022,393.065369,-12.307557,12.862911,-10.871490,-13.011694,16.264902,389.583221,566.037048,24.677198,-12.355491,564.703796,19.406811,59.890144,682.769165,388.658813,25.087770,763.225769,258.326477,-23.723734,641.402954,384.395294,-53.784107,725.137268,251.174652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,393.070831,-12.314707,12.870679,-10.882294,-13.020787,16.274973,389.585663,566.027283,24.673666,-12.350489,564.695740,19.402710,59.901936,683.016357,388.936188,25.075859,763.345886,258.540558,-23.879129,641.734009,384.674957,-53.744282,725.278503,251.567261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4024,393.067780,-12.315233,12.867587,-10.898667,-13.033818,16.273428,389.583466,566.030396,24.682434,-12.355265,564.696899,19.399988,59.876099,683.234314,389.241791,25.099373,763.369202,258.847870,-23.988710,641.733521,384.908722,-53.681034,725.255676,251.919785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4025,393.063477,-12.307302,12.862721,-10.876154,-13.011575,16.283817,389.582214,566.023254,24.682791,-12.356239,564.702393,19.402216,59.796429,683.459045,389.447296,25.209324,763.519104,259.134827,-24.068928,641.816345,385.197754,-53.676506,725.251404,252.273972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4026,393.062439,-12.298475,12.856844,-10.903133,-13.015441,16.269966,389.574799,566.024780,24.682652,-12.349751,564.702454,19.407713,59.702324,683.742859,389.805176,25.284872,763.616394,259.288208,-23.994608,641.811157,385.562469,-53.789665,725.344055,252.595642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4027,393.063324,-12.301026,12.858266,-10.891786,-13.014178,16.270344,389.572662,566.033203,24.684710,-12.355452,564.709961,19.410963,59.603699,683.837769,389.992096,25.216270,763.744507,259.534607,-23.984720,641.977234,385.943604,-53.801868,725.520996,252.806961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
