Trial09
Date:,2014/06/11
Time:,11:03:21
Type:,Auto-capture
Description:,""
Notes:,""

TRAJECTORIES
120.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,RTHI,,,RKNE,,,*1,,,*2,,,*3,,,*4,,,*5
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3095,393.091705,-12.037043,14.076036,-10.558562,-13.131845,15.791008,389.559479,566.518860,24.093260,-12.390094,564.753235,20.203875,517.298523,537.807617,291.554047,588.260925,582.172974,157.928558,454.305023,605.497070,278.898407,529.137634,645.276672,143.710754,,,,,,,,,,,,,,,
3096,393.084534,-12.031662,14.089300,-10.549189,-13.127473,15.802842,389.563202,566.515930,24.090179,-12.374889,564.836121,20.254656,517.242493,537.950989,291.668091,588.090271,582.369202,158.046295,454.116699,605.705750,279.010193,529.029968,645.435425,143.764999,,,,,,,,,,,,,,,
3097,393.101227,-12.027829,14.089495,-10.555927,-13.128436,15.794149,389.569580,566.518372,24.096386,-12.380866,564.829468,20.254175,517.219543,538.082703,291.727692,587.981445,582.491333,158.107758,453.989777,605.828186,279.110168,528.925659,645.563904,143.845215,,,,,,,,,,,,,,,
3098,393.125397,-12.031109,14.043444,-10.557542,-13.124420,15.798409,389.564484,566.512512,24.093420,-12.385455,564.756836,20.210257,517.193420,538.177612,291.818726,587.861694,582.571106,158.162354,453.857239,605.920410,279.192108,528.811646,645.652893,143.913544,,,,,,,,,,,,,,,
3099,393.075134,-12.027324,14.095814,-10.562604,-13.127583,15.801228,389.569794,566.507690,24.091656,-12.374295,564.826172,20.245935,517.146790,538.360474,291.921692,587.743774,582.631897,158.173798,453.754974,605.963440,279.277679,528.655029,645.747070,143.924759,,,,,,,,,,,,,,,
3100,393.091522,-12.039328,14.078352,-10.559202,-13.131098,15.789085,389.572845,566.516357,24.098280,-12.381140,564.833252,20.249193,517.055908,538.608643,292.051788,587.654053,582.682800,158.201324,453.663605,606.022644,279.387299,528.460815,645.856323,143.910065,,,,,,,,,,,,,,,
3101,393.118652,-12.043204,14.050590,-10.543604,-13.124693,15.785212,389.568878,566.523682,24.089842,-12.390905,564.760193,20.212181,517.042603,538.914551,292.119812,587.519653,582.899780,158.210724,453.542358,606.100220,279.508209,528.267456,645.962524,143.894516,,,,,,,,,,,,,,,
3102,393.080536,-12.036858,14.081409,-10.547864,-13.132675,15.789583,389.572998,566.533936,24.090826,-12.374872,564.835938,20.253048,517.100159,539.185303,292.163910,587.407715,583.143616,158.240646,453.502411,606.186829,279.580261,528.050476,646.132385,143.911652,,,,,,,,,,,,,,,
3103,393.086060,-12.042216,14.098653,-10.540175,-13.134146,15.794175,389.566467,566.533875,24.087753,-12.384953,564.759033,20.213230,517.098816,539.366150,292.245392,587.353882,583.427002,158.286804,453.425507,606.260864,279.650146,527.813965,646.292969,143.942429,,,,,,,,,,,,,,,
3104,393.122925,-12.036692,14.046602,-10.538493,-13.130283,15.791100,389.568451,566.534729,24.091618,-12.369298,564.827820,20.244757,517.141052,539.572327,292.308807,587.303833,583.783630,158.317291,453.348083,606.358337,279.678864,527.677979,646.422668,144.001770,,,,,,,,,,,,,,,
3105,393.097687,-12.048348,14.080756,-10.546549,-13.128886,15.800591,389.570679,566.527344,24.086056,-12.370206,564.838989,20.258057,517.194397,539.797913,292.337677,587.256165,584.094910,158.368134,453.341095,606.531128,279.730377,527.598450,646.600830,144.052719,,,,,,,,,,,,,,,
3106,393.095520,-12.051519,14.083838,-10.544029,-13.131865,15.793550,389.563507,566.529602,24.087673,-12.375651,564.840210,20.252415,517.279175,539.940735,292.413727,587.277954,584.308228,158.427872,453.334381,606.703613,279.752899,527.495422,646.799988,144.103119,,,,,,,,,,,,,,,
3107,393.127167,-12.046860,14.047611,-10.536926,-13.124743,15.799415,389.570435,566.540405,24.092447,-12.370590,564.840515,20.246435,517.322510,540.052185,292.510010,587.327820,584.461914,158.501511,453.332153,606.844055,279.824280,527.396240,646.986816,144.136459,,,,,,,,,,,,,,,
3108,393.080475,-12.032257,14.084228,-10.539818,-13.128955,15.792713,389.567383,566.528748,24.086107,-12.374731,564.838501,20.255177,517.343079,540.093811,292.581268,587.371521,584.622925,158.545883,453.336365,606.999756,279.849426,527.349060,647.107361,144.128723,,,,,,,,,,,,,,,
3109,393.092377,-12.040763,14.088683,-10.544363,-13.138208,15.789894,389.559296,566.510010,24.085369,-12.378120,564.817749,20.237940,517.359253,540.145020,292.703156,587.383972,584.734131,158.570694,453.375824,607.136414,279.849854,527.298828,647.204407,144.142273,,,,,,,,,,,,,,,
3110,393.080078,-12.032524,14.077191,-10.547242,-13.144398,15.793557,389.564575,566.513550,24.085052,-12.377980,564.827332,20.244753,517.383789,540.220581,292.794037,587.396912,584.863464,158.580887,453.426422,607.272949,279.855743,527.253662,647.281555,144.181168,,,,,,,,,,,,,,,
3111,393.085388,-12.027361,14.090616,-10.554492,-13.130930,15.797061,389.565277,566.520020,24.094128,-12.384985,564.756165,20.206738,517.379761,540.320129,292.892609,587.407715,585.074951,158.579575,453.446045,607.408020,279.896240,527.274170,647.393372,144.203003,,,,,,,,,,,,,,,
3112,393.088959,-12.019559,14.089160,-10.551086,-13.129004,15.794257,389.569916,566.517334,24.092802,-12.382322,564.767822,20.215443,517.422546,540.395447,292.949524,587.429993,585.305176,158.647690,453.480957,607.509949,279.890930,527.314209,647.581604,144.237137,,,,,,,,,,,,,,,
3113,393.092743,-12.036681,14.084863,-10.552137,-13.126246,15.792138,389.565063,566.519775,24.083858,-12.373582,564.830994,20.254873,517.468262,540.482422,292.967010,587.454163,585.464539,158.760864,453.520294,607.623657,279.859802,527.375977,647.794800,144.260513,,,,,,,,,,,,,,,
3114,393.082520,-12.026555,14.097521,-10.549081,-13.126563,15.793450,389.569611,566.526062,24.098341,-12.370834,564.837524,20.253571,517.556946,540.584045,293.001526,587.452881,585.576416,158.846420,453.548218,607.655945,279.869293,527.448608,647.999451,144.335312,,,,,,,,,,,,,,,
3115,393.084381,-12.043019,14.082088,-10.553838,-13.128471,15.791664,389.561340,566.527405,24.097460,-12.388723,564.755371,20.212831,517.634949,540.706360,293.040222,587.513733,585.763245,158.878403,453.576202,607.698730,279.847687,527.497009,648.197083,144.406601,,,,,,,,,,,,,,,
3116,393.076965,-12.034100,14.083170,-10.552838,-13.130491,15.794600,389.565277,566.532837,24.088161,-12.380389,564.827698,20.245916,517.737549,540.885071,293.059082,587.679504,586.080200,158.865784,453.575073,607.743958,279.855896,527.535095,648.368408,144.445053,,,,,,,,,,,,,,,
3117,393.078979,-12.036011,14.084381,-10.549518,-13.132813,15.800624,389.560608,566.534607,24.085272,-12.373005,564.846252,20.255522,517.835754,541.073120,293.066589,587.822327,586.381042,158.854767,453.593109,607.816528,279.873474,527.588989,648.495789,144.498764,,,,,,,,,,,,,,,
3118,393.075867,-12.041992,14.068895,-10.541478,-13.130545,15.795965,389.567474,566.543091,24.088896,-12.381247,564.767883,20.213699,517.931091,541.328186,293.065063,587.944946,586.613342,158.868347,453.611237,607.909058,279.882477,527.616882,648.549988,144.547577,,,,,,,,,,,,,,,
3119,393.092468,-12.056931,14.074651,-10.535687,-13.139023,15.796124,389.564362,566.525269,24.090057,-12.387816,564.759766,20.205847,518.053772,541.601624,293.062500,588.049927,586.727722,158.932678,453.634827,607.987305,279.871765,527.644958,648.621155,144.565048,,,,,,,,,,,,,,,
3120,393.091675,-12.037786,14.090742,-10.534920,-13.149704,15.788722,389.571716,566.528503,24.088820,-12.387601,564.760315,20.213163,518.157349,541.828247,293.064941,588.190063,586.878235,158.977615,453.641205,608.071045,279.892853,527.673523,648.666748,144.564362,,,,,,,,,,,,,,,
3121,393.103180,-12.028952,14.089602,-10.549743,-13.139849,15.789958,389.563080,566.524475,24.089405,-12.372535,564.834839,20.252657,518.203491,542.010620,293.099762,588.301331,586.982483,159.017395,453.656525,608.153503,279.883820,527.673279,648.686035,144.548859,,,,,,,,,,,,,,,
3122,393.087982,-12.035351,14.085886,-10.550735,-13.135793,15.796248,389.561615,566.518860,24.082130,-12.370673,564.831604,20.241482,518.238647,542.196960,293.148346,588.365540,587.040894,159.078278,453.664978,608.224792,279.873260,527.670898,648.694519,144.531479,,,,,,,,,,,,,,,
3123,393.081573,-12.045117,14.086418,-10.557706,-13.131805,15.791704,389.565979,566.528198,24.093893,-12.374622,564.840820,20.247839,518.293213,542.373108,293.194550,588.383667,587.098511,159.118759,453.679108,608.297058,279.872467,527.650940,648.693237,144.525589,,,,,,,,,,,,,,,
3124,393.077087,-12.031657,14.079887,-10.554428,-13.131194,15.793137,389.566650,566.534973,24.085499,-12.372389,564.833008,20.247475,518.354553,542.544312,293.214783,588.403137,587.154053,159.143311,453.689758,608.399780,279.884186,527.598022,648.679932,144.538315,,,,,,,,,,,,,,,
3125,393.071472,-12.024722,14.086728,-10.564596,-13.131563,15.788978,389.568787,566.528687,24.088213,-12.372365,564.827637,20.244137,518.417114,542.653625,293.221741,588.400452,587.222046,159.198639,453.667328,608.421936,279.929810,527.519409,648.681152,144.565353,,,,,,,,,,,,,,,
3126,393.083679,-12.020923,14.088729,-10.551505,-13.128270,15.793209,389.568604,566.529297,24.105618,-12.381729,564.766418,20.213314,518.466187,542.751465,293.247192,588.406555,587.377747,159.258026,453.639008,608.492432,280.068481,527.458740,648.707886,144.604416,,,,,,,,,,,,,,,
3127,393.090088,-12.039206,14.087883,-10.551831,-13.133209,15.791227,389.573273,566.518738,24.094614,-12.371580,564.810547,20.236921,518.542053,542.838318,293.263947,588.395325,587.556824,159.331696,453.664917,608.553223,280.223206,527.475525,648.840881,144.621048,,,,,,,,,,,,,,,
3128,393.121643,-12.037051,14.058632,-10.544543,-13.144638,15.792984,389.572754,566.519836,24.093220,-12.380583,564.772339,20.210804,518.619263,542.939819,293.291107,588.357117,587.773804,159.454071,453.672180,608.622559,280.380219,527.534607,649.005554,144.658508,,,,,,,,,,,,,,,
3129,393.087219,-12.029430,14.082676,-10.541890,-13.135222,15.791765,389.565369,566.523376,24.095211,-12.369148,564.809631,20.239233,518.692261,543.021484,293.318024,588.350220,587.939636,159.563461,453.676086,608.665405,280.563049,527.579773,649.264893,144.737915,,,,,,,,,,,,,,,
3130,393.080414,-12.046217,14.083736,-10.553813,-13.135745,15.798852,389.566010,566.530945,24.093472,-12.378878,564.837524,20.252523,518.741821,543.076721,293.354980,588.384583,588.062744,159.660538,453.694214,608.708374,280.701599,527.642822,649.569702,144.835358,,,,,,,,,,,,,,,
3131,393.084717,-12.040433,14.081987,-10.544558,-13.128556,15.800337,389.561920,566.521057,24.091644,-12.381874,564.823792,20.253246,518.811096,543.133362,293.415253,588.420654,588.217590,159.733093,453.741333,608.743591,280.813110,527.607605,649.912231,144.942886,,,,,,,,,,,,,,,
3132,393.078369,-12.054197,14.071915,-10.549417,-13.131451,15.797241,389.560608,566.527954,24.084728,-12.375772,564.835327,20.249260,518.849915,543.178223,293.501984,588.433411,588.400330,159.770691,453.765228,608.773438,280.963837,527.629822,650.136536,145.038589,,,,,,,,,,,,,,,
3133,393.070923,-12.033473,14.083665,-10.544312,-13.130710,15.797456,389.563660,566.546143,24.090593,-12.376314,564.836121,20.251963,518.899719,543.261108,293.618652,588.429749,588.534424,159.784393,453.796753,608.810303,281.069580,527.631531,650.239807,145.099838,,,,,,,,,,,,,,,
3134,393.086304,-12.040200,14.079930,-10.539738,-13.135736,15.795527,389.571381,566.546082,24.098049,-12.374151,564.819214,20.241947,518.919556,543.330383,293.746368,588.386230,588.620056,159.804214,453.855682,608.878235,281.114380,527.587341,650.275696,145.152771,,,,,,,,,,,,,,,
3135,393.134644,-12.041671,14.047837,-10.537539,-13.150095,15.794562,389.570770,566.533936,24.083170,-12.366458,564.823975,20.236010,518.932129,543.393066,293.886078,588.362488,588.721985,159.810272,453.927765,608.922302,281.166107,527.495911,650.275085,145.210892,,,,,,,,,,,,,,,
3136,393.095551,-12.039472,14.079001,-10.535670,-13.131722,15.795611,389.567352,566.531433,24.090937,-12.369883,564.829285,20.242931,518.979248,543.441528,293.970032,588.340027,588.840210,159.825867,453.978424,609.013733,281.277924,527.424866,650.301392,145.253311,,,,,,,,,,,,,,,
3137,393.085114,-12.038332,14.087600,-10.540077,-13.145300,15.794426,389.568329,566.517761,24.087168,-12.375156,564.751953,20.198132,519.013611,543.497925,294.076172,588.328552,588.961609,159.842850,454.071533,609.099670,281.383240,527.410278,650.413818,145.329330,,,,,,,,,,,,,,,
3138,393.095764,-12.042304,14.074986,-10.548641,-13.138114,15.799220,389.561737,566.521057,24.096407,-12.375179,564.817566,20.238306,519.073181,543.545471,294.151917,588.317688,589.092773,159.863953,454.153076,609.189758,281.495300,527.456421,650.606445,145.440704,,,,,,,,,,,,,,,
3139,393.084259,-12.039674,14.092480,-10.557537,-13.131859,15.803766,389.554382,566.517029,24.090790,-12.380328,564.823853,20.253187,519.160400,543.577087,294.203369,588.396057,589.227783,159.925629,454.239746,609.257629,281.575378,527.517578,650.808960,145.615997,,,,,,,,,,,,,,,
3140,393.075439,-12.033678,14.098548,-10.557258,-13.133028,15.798527,389.566101,566.514526,24.095886,-12.374372,564.842590,20.251587,519.251892,543.568604,294.281677,588.458923,589.410889,160.022446,454.325867,609.280945,281.637329,527.595093,650.924622,145.774658,,,,,,,,,,,,,,,
3141,393.091522,-12.030093,14.098656,-10.552347,-13.129313,15.794425,389.569153,566.523926,24.084324,-12.369184,564.822144,20.244392,519.379395,543.595947,294.345428,588.560120,589.596802,160.145889,454.381134,609.325623,281.694794,527.647827,650.960938,145.876709,,,,,,,,,,,,,,,
3142,393.084961,-12.019490,14.097498,-10.549994,-13.122694,15.796772,389.572937,566.535889,24.090530,-12.370756,564.827026,20.247459,519.540771,543.623840,294.392456,588.677612,589.745117,160.289032,454.452423,609.403748,281.740204,527.707336,650.973572,145.978592,,,,,,,,,,,,,,,
3143,393.089600,-12.036981,14.087862,-10.541651,-13.136366,15.800036,389.569366,566.537659,24.096087,-12.370667,564.827637,20.243591,519.618591,543.638245,294.443665,588.789795,589.852539,160.387924,454.499878,609.466064,281.782074,527.777344,651.028503,146.072144,,,,,,,,,,,,,,,
3144,393.092682,-12.028904,14.082946,-10.554639,-13.133357,15.796330,389.568939,566.532288,24.098484,-12.389817,564.754456,20.205885,519.759033,543.702820,294.475677,588.878174,589.890198,160.526703,454.552368,609.547302,281.833557,527.827026,651.067993,146.175949,,,,,,,,,,,,,,,
3145,393.081116,-12.038661,14.083664,-10.554152,-13.141534,15.798531,389.570587,566.532471,24.084999,-12.393020,564.756592,20.213116,519.915588,543.795532,294.524048,588.959473,589.972107,160.659607,454.596771,609.582825,281.881653,527.855164,651.066406,146.236313,,,,,,,,,,,,,,,
3146,393.075531,-12.041555,14.098673,-10.545893,-13.132582,15.792350,389.566071,566.528748,24.093130,-12.374214,564.843933,20.252247,520.124756,544.008179,294.570953,589.039856,590.026917,160.806519,454.658722,609.649292,281.959412,527.862976,651.085754,146.320786,,,,,,,,,,,,,,,
3147,393.072968,-12.034214,14.085086,-10.536960,-13.130117,15.796515,389.565796,566.538574,24.096365,-12.376253,564.819153,20.237804,520.275330,544.163757,294.639893,589.111816,590.086792,160.909317,454.726990,609.682190,282.093781,527.881409,651.098938,146.422226,,,,,,,,,,,,,,,
3148,393.087189,-12.046908,14.078175,-10.542554,-13.134245,15.799097,389.561554,566.534668,24.088379,-12.374075,564.830627,20.246231,520.425171,544.277832,294.743195,589.179810,590.140381,161.015457,454.808014,609.725708,282.237488,527.938538,651.132751,146.539200,,,,,,,,,,,,,,,
3149,393.090332,-12.049578,14.089533,-10.541383,-13.135776,15.797728,389.567383,566.537354,24.096375,-12.370533,564.829590,20.240067,520.596252,544.356445,294.857513,589.237610,590.199097,161.077759,454.911926,609.804199,282.316803,527.976501,651.214600,146.669754,,,,,,,,,,,,,,,
3150,393.093353,-12.032709,14.093944,-10.537981,-13.132085,15.793046,389.559601,566.534180,24.083769,-12.382027,564.757080,20.202032,520.682556,544.388123,294.972992,589.349304,590.271851,161.160019,455.045593,609.921204,282.394745,528.055115,651.324585,146.750381,,,,,,,,,,,,,,,
3151,393.096954,-12.047887,14.092641,-10.542808,-13.140927,15.798010,389.561676,566.530640,24.087671,-12.374928,564.824768,20.240141,520.818604,544.457947,295.138702,589.490356,590.370422,161.212311,455.179871,609.967468,282.520874,528.094177,651.392212,146.842255,,,,,,,,,,,,,,,
3152,393.077698,-12.035496,14.085069,-10.542202,-13.135474,15.804172,389.570465,566.519775,24.088465,-12.375619,564.826416,20.244892,520.891846,544.492432,295.315460,589.683350,590.406921,161.256958,455.309998,610.017517,282.615204,528.161011,651.455017,146.903839,,,,,,,,,,,,,,,
3153,393.074860,-12.027476,14.076802,-10.556593,-13.138863,15.793676,389.557678,566.517700,24.095854,-12.388896,564.760681,20.208088,521.009033,544.557251,295.466431,589.842773,590.421326,161.309998,455.468719,610.035522,282.687134,528.230530,651.468933,146.956894,,,,,,,,,,,,,,,
3154,393.070923,-12.033360,14.099166,-10.555043,-13.132418,15.795415,389.563843,566.508606,24.092506,-12.372546,564.826599,20.249176,521.119446,544.588623,295.579681,590.032227,590.478943,161.311279,455.637177,610.050964,282.757782,528.348816,651.414795,146.977417,,,,,,,,,,,,,,,
3155,393.067413,-12.036874,14.078692,-10.549613,-13.131091,15.793645,389.555084,566.515991,24.092596,-12.387933,564.763062,20.218897,521.206238,544.604187,295.663666,590.139099,590.468018,161.323639,455.777557,610.055664,282.787933,528.523254,651.369812,147.006012,,,,,,,,,,,,,,,
3156,393.074799,-12.025901,14.102607,-10.557427,-13.116288,15.803809,389.570831,566.528259,24.099695,-12.380492,564.836304,20.258110,521.329346,544.620789,295.717377,590.245667,590.468018,161.378952,455.907928,610.075989,282.798370,528.717957,651.341614,147.028564,,,,,,,,,,,,,,,
3157,393.122681,-12.038922,14.054642,-10.554607,-13.132458,15.801471,389.573181,566.526672,24.096306,-12.376033,564.833191,20.253878,521.435730,544.625610,295.778198,590.401917,590.417908,161.502762,455.999939,610.066406,282.807404,528.986694,651.347168,147.101120,,,,,,,,,,,,,,,
3158,393.085907,-12.028746,14.088156,-10.557605,-13.132146,15.799838,389.574921,566.528992,24.088146,-12.372286,564.839233,20.246716,521.526001,544.622192,295.849701,590.535706,590.392883,161.638748,456.121399,610.052368,282.836884,529.327515,651.384216,147.145920,,,,,,,,,,,,,,,
3159,393.093018,-12.042914,14.082419,-10.547393,-13.134396,15.794618,389.572479,566.528625,24.086756,-12.373591,564.832581,20.252256,521.622131,544.632935,295.901001,590.659973,590.345642,161.787018,456.225159,610.054993,282.865204,529.671082,651.521667,147.127533,,,,,,,,,,,,,,,
