Trial02
Date:,2014/06/11
Time:,10:41:34
Type:,Auto-capture
Description:,""
Notes:,""

TRAJECTORIES
120.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,RTHI,,,RKNE,,,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54,,,*55,,,*56,,,*57,,,*58,,,*59,,,*60,,,*61,,,*62,,,*63,,,*64,,,*65,,,*66,,,*67,,,*68,,,*69
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3069,392.748932,-6.072330,16.705622,-11.091333,-1.610668,16.000170,396.375458,572.537415,24.404966,-5.351225,576.413818,20.181892,-107.468987,1247.333862,652.351501,-128.113342,1335.144287,523.587524,-195.232803,1216.771973,644.661133,-210.507843,1307.239502,513.162476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,392.738495,-6.070669,16.708216,-11.088066,-1.602538,15.992852,396.375549,572.547424,24.410126,-5.361220,576.427368,20.186047,-108.123955,1249.763428,652.547119,-128.761154,1337.509766,523.661377,-196.141342,1219.044556,645.009033,-211.245697,1309.528931,513.613220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,392.740723,-6.085704,16.710083,-11.080798,-1.606245,15.999710,396.372314,572.546204,24.413601,-5.357002,576.422546,20.176800,-108.501404,1251.653564,652.935730,-129.635788,1339.260742,524.092468,-196.784943,1221.184082,645.271667,-212.028488,1311.347656,513.964294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,392.748260,-6.070869,16.707624,-11.082513,-1.612394,16.006613,396.373413,572.533081,24.414474,-5.361407,576.410645,20.171522,-109.029816,1253.333496,652.937805,-130.169876,1341.459839,524.296814,-197.026825,1223.480225,645.580811,-212.687057,1313.846924,514.227051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073,392.737793,-6.072784,16.700884,-11.181912,-1.550540,16.071688,396.365723,572.528992,24.416126,-5.348567,576.407166,20.172810,-109.714737,1255.487549,652.907898,-130.983948,1343.435913,524.299194,-197.849365,1225.132813,645.770630,-213.523407,1315.109985,514.710083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074,392.748108,-6.054081,16.686848,-11.174964,-1.545927,16.081886,396.379089,572.533203,24.414724,-5.358137,576.416992,20.182451,-110.019112,1257.830566,653.374573,-131.611847,1345.355713,524.510681,-198.281891,1227.442017,646.087158,-214.025665,1317.419556,514.810547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,392.744537,-6.074420,16.711779,-11.079412,-1.613768,16.005917,396.370880,572.531738,24.407822,-5.351321,576.421021,20.181620,-110.656494,1259.334351,653.772705,-132.201477,1347.536011,524.460266,-198.781921,1229.495117,646.496399,-214.895950,1319.268188,515.048035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076,392.741211,-6.078283,16.707804,-11.089599,-1.611330,16.008936,396.377747,572.546143,24.408077,-5.342080,576.421143,20.184822,-111.261734,1261.442505,653.698547,-132.736481,1348.779053,525.027100,-199.681183,1231.432617,646.636475,-215.230057,1321.096924,515.430542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,392.747803,-6.075803,16.700842,-11.086725,-1.599688,15.998037,396.372284,572.545776,24.412397,-5.345144,576.422058,20.169930,-111.974823,1263.522339,654.437195,-133.195679,1350.453857,525.046692,-200.045929,1233.063354,647.275269,-215.860062,1322.729248,515.725952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,392.743469,-6.065431,16.690914,-11.087877,-1.603637,16.007664,396.385468,572.547241,24.409765,-5.358186,576.419434,20.167374,-112.432495,1265.240601,654.664124,-133.707382,1352.423584,525.468323,-200.835526,1235.110474,647.388977,-216.343002,1324.419189,515.750977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,392.744843,-6.061022,16.693241,-11.084056,-1.616497,15.995208,396.374115,572.530273,24.415773,-5.352498,576.422546,20.179516,-113.277405,1267.120972,655.136719,-134.313858,1353.934204,525.789307,-201.485764,1236.747070,648.179810,-216.907318,1326.089600,516.119263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080,392.748627,-6.056937,16.685444,-11.095286,-1.612362,16.007610,396.375458,572.534546,24.420170,-5.369657,576.421997,20.168451,-114.028099,1269.235962,655.449890,-134.610748,1355.481812,525.804993,-201.938171,1238.829956,648.560364,-217.396606,1327.539917,516.386414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081,392.753693,-6.051582,16.690426,-11.172152,-1.548958,16.075529,396.377228,572.529602,24.418041,-5.340229,576.419128,20.180214,-114.474640,1270.625977,656.020691,-135.184097,1356.928711,525.979370,-203.059860,1240.614990,648.530884,-217.740860,1329.375488,516.546936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,392.759521,-6.054335,16.685078,-11.169160,-1.550962,16.069006,396.383453,572.536926,24.415138,-5.353805,576.417664,20.179052,-115.010925,1272.518799,656.128357,-135.878860,1358.559204,526.322205,-203.197021,1242.319580,649.251526,-218.428848,1330.516357,516.685364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3083,392.752441,-6.058089,16.692192,-11.085945,-1.602902,16.014971,396.369476,572.537415,24.411192,-5.346565,576.421875,20.177301,-115.573746,1274.102661,656.545654,-136.220291,1360.162231,526.490479,-204.071472,1243.935913,649.546082,-218.937698,1332.564819,516.935730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,392.750214,-6.058025,16.693542,-11.077269,-1.607980,15.994874,396.372345,572.540405,24.409264,-5.348934,576.407227,20.174692,-116.253990,1275.682495,656.945007,-137.062088,1362.162231,526.494629,-204.334885,1245.541626,649.622375,-219.568756,1333.468018,517.330750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,392.759766,-6.062925,16.703581,-11.099322,-1.608812,15.997294,396.373383,572.530762,24.408550,-5.351088,576.417053,20.180206,-116.687767,1276.992920,656.895264,-137.576996,1362.918823,526.733337,-205.175507,1247.312134,650.096741,-220.230667,1335.106445,517.601563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,392.742310,-6.068555,16.702232,-11.090181,-1.625483,16.009262,396.369171,572.536072,24.408894,-5.351730,576.420105,20.161200,-117.522209,1278.691528,657.050598,-138.282547,1364.655762,527.011597,-205.692856,1248.856201,650.278992,-220.867874,1336.594971,517.766785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,392.744629,-6.071130,16.709597,-11.173846,-1.558281,16.069948,396.373566,572.528076,24.408760,-5.359606,576.424011,20.176748,-118.002090,1279.945923,657.232727,-138.979645,1366.006104,527.321228,-206.214127,1250.329468,650.470093,-221.658371,1338.355713,517.975647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,392.741302,-6.060290,16.689085,-11.171213,-1.558335,16.072771,396.376343,572.533752,24.413572,-5.352458,576.411255,20.175812,-118.658157,1281.750122,657.681335,-139.469681,1367.333496,527.493713,-206.422272,1250.834473,650.808899,-222.384857,1339.614990,518.111755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,392.748047,-6.084914,16.716755,-11.095135,-1.610878,16.009550,396.374115,572.531860,24.406836,-5.359148,576.418884,20.176212,-119.331787,1282.614380,658.042175,-140.097946,1369.087646,527.715576,-207.552246,1252.948242,651.060486,-222.465958,1341.341553,518.380066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,392.744904,-6.078949,16.717987,-11.097286,-1.617298,16.003901,396.376984,572.542542,24.409925,-5.359424,576.427917,20.179787,-119.973602,1284.282227,658.084473,-140.530640,1370.106812,527.981140,-208.540497,1254.611206,651.159729,-223.091278,1342.533081,518.522583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,392.745575,-6.060267,16.686716,-11.082179,-1.610626,15.999799,396.374542,572.547058,24.412043,-5.359195,576.419861,20.174231,-120.499504,1285.591431,658.078796,-140.822220,1371.261230,528.143494,-209.108658,1255.758667,651.201538,-223.684235,1343.772583,518.503296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,392.753448,-6.074527,16.708647,-11.083133,-1.607488,16.008703,396.379150,572.533264,24.408140,-5.342040,576.429504,20.167337,-121.285294,1286.911743,658.452881,-141.194931,1372.452515,528.174988,-209.634216,1256.822876,651.478943,-223.814301,1344.822021,518.487976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,392.752167,-6.061869,16.695795,-11.084981,-1.612682,15.999805,396.371429,572.516663,24.408739,-5.338786,576.434631,20.176676,-121.584618,1287.847168,658.840637,-141.838837,1373.471069,528.216003,-209.866547,1257.972290,651.688477,-224.493744,1346.071655,518.504272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,392.748596,-6.073650,16.708872,-11.180219,-1.552277,16.064486,396.379547,572.533264,24.418617,-5.357759,576.439026,20.190380,-122.240524,1288.772827,658.865051,-142.094772,1374.250244,528.101501,-210.502991,1259.539307,651.620117,-225.030930,1347.052246,518.431763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,392.741516,-6.057201,16.681282,-11.086251,-1.610989,16.002209,396.368500,572.530701,24.414927,-5.345263,576.422791,20.182295,-122.893822,1290.147339,658.749695,-142.615158,1375.392700,528.096863,-211.155182,1260.609009,651.827698,-225.470688,1347.803345,518.602295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,392.743103,-6.062244,16.690765,-11.082723,-1.608315,15.998843,396.375061,572.543640,24.409517,-5.362570,576.423401,20.185707,-123.392609,1290.969849,658.701965,-142.996216,1376.244019,528.119629,-211.263458,1261.626953,651.738525,-225.883057,1348.965576,518.626282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,392.751068,-6.074011,16.713037,-11.080750,-1.611354,15.993836,396.384430,572.556030,24.410824,-5.364808,576.420837,20.178810,-123.657486,1292.266968,658.688110,-143.403656,1377.287354,528.101563,-212.153076,1263.220581,651.637756,-226.051285,1350.250977,518.746521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,392.746582,-6.063171,16.688906,-11.082747,-1.608303,16.000349,396.375366,572.544922,24.408234,-5.358050,576.419250,20.178268,-123.999542,1293.162842,658.714722,-143.956024,1378.288086,527.995911,-212.495590,1263.722656,651.815125,-226.517212,1350.996582,518.710938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,392.756439,-6.056104,16.696936,-11.077030,-1.616603,15.996708,396.377167,572.535645,24.409431,-5.354410,576.405457,20.175749,-124.435417,1294.379272,658.782654,-144.456451,1379.207275,528.105042,-212.998566,1264.755859,651.910889,-227.247681,1351.963135,518.685486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,392.747711,-6.063676,16.704044,-11.165176,-1.553442,16.074678,396.373535,572.526062,24.417423,-5.349083,576.412048,20.183409,-124.813461,1295.168579,658.842407,-144.639175,1380.206177,528.197205,-213.405106,1265.870239,651.934448,-227.504501,1353.033447,518.594055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,392.757721,-6.065796,16.709373,-11.173988,-1.549653,16.062412,396.380188,572.525940,24.413916,-5.359159,576.421021,20.181784,-125.072151,1295.958496,659.175049,-144.747192,1381.238159,528.139832,-213.632889,1266.651245,651.969238,-227.657303,1353.963501,518.576904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,392.743622,-6.060071,16.699440,-11.091066,-1.617315,16.006060,396.373016,572.526245,24.415485,-5.361131,576.410828,20.188387,-125.561981,1297.118530,659.201477,-145.197571,1382.411011,528.139404,-213.906509,1267.386963,651.904053,-228.165527,1355.025391,518.461548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,392.744202,-6.068372,16.705584,-11.091623,-1.610399,15.996936,396.373352,572.542969,24.406910,-5.346870,576.417053,20.183958,-125.705299,1297.624512,659.221130,-145.362976,1383.328613,528.167358,-214.538025,1268.642212,651.740479,-228.509216,1355.979126,518.350891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,392.743408,-6.080334,16.719019,-11.084586,-1.609995,15.994796,396.370728,572.536194,24.411005,-5.351853,576.421082,20.173229,-126.023872,1298.808105,658.974121,-145.695496,1383.863647,528.063354,-214.858948,1269.256592,651.568054,-228.561188,1356.412231,518.293396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,392.741241,-6.079732,16.713768,-11.081192,-1.607895,15.996779,396.369019,572.545288,24.411844,-5.348622,576.427307,20.167635,-126.335579,1299.144287,658.782288,-146.050995,1384.477783,528.096558,-214.826828,1269.614136,651.904114,-228.888916,1357.179077,518.276123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
